Date,Catégorie,Produit,Région,Ventes,Client,Année,Tendance_saisonnière,Tendance_annuelle
2022-02-01,Electronique,Peluche,Ouest,7089,30,2022-03-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,7257,82,2022-04-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,8705,8,2022-05-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,1302,76,2022-06-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,1986,72,2022-07-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,5440,46,2022-08-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,4072,19,2022-09-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,4124,48,2022-10-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,9125,92,2022-11-01,5425.430989583333,5371.659722222223
2022-02-01,Electronique,Peluche,Ouest,5033,64,2022-12-01,5425.430989583333,5371.659722222223
2022-02-01,Mode,Ordinateur,Nord,9133,63,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,6704,33,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,8848,89,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,7924,73,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,4828,77,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,4230,75,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,4173,4,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,5114,70,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,4553,82,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,2000,23,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,2388,75,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Nord,4712,88,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,9189,54,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,1454,89,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,3772,15,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,8232,76,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,5806,15,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,3875,93,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,6592,33,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,9927,35,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,7059,90,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,8010,72,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,8117,74,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Sud,3989,9,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,7228,26,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,7471,48,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,2177,25,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,1011,5,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,5399,37,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,9234,48,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,6445,46,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,7570,21,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,1406,80,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,6243,15,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,7936,36,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Est,9906,51,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,1140,86,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,5882,34,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,7012,68,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,8151,52,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,4610,29,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,7894,28,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,8311,36,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,7787,90,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,5445,75,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,2286,95,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,8052,31,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Ordinateur,Ouest,4654,63,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,3359,42,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,9636,42,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,6047,36,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,6203,68,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,2798,54,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,6291,45,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,7284,22,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,8285,21,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,7869,92,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,4097,9,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,1009,88,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Nord,6752,42,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,7295,80,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,2072,26,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,2316,68,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,7807,19,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,4683,60,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,4273,89,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,1145,19,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,4040,55,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,1482,98,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,1630,21,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,9853,48,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Sud,3852,15,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,1987,71,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,8327,11,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,9841,73,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,2100,57,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,8421,25,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,1769,64,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,5358,85,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,7780,39,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,7602,24,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,3349,19,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,6699,90,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Est,2125,42,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,7764,36,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,8843,3,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,1072,8,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,6472,70,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,3472,68,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,2804,49,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,4713,60,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,3475,27,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,5255,21,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,8397,72,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,9258,44,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,T-shirt,Ouest,3428,58,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,8426,86,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,6249,87,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,6291,2,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,4874,98,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,5211,8,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,1661,44,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,4374,55,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,1207,62,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,7813,55,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,4083,17,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,4719,84,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Nord,2679,30,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,1236,23,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,5443,5,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,7099,65,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,1285,21,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,5037,22,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,8121,72,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,5895,33,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,2012,16,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,3785,14,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,5576,23,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,7257,66,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Sud,3408,85,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,3817,91,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,3496,75,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,6299,62,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,8574,26,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,4267,82,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,5406,6,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,2442,22,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,5437,60,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,9435,12,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,1560,42,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,9785,45,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Est,2826,30,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,8629,6,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,4138,80,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,8693,73,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,8842,66,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,8002,2,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,3978,82,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,8373,20,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,7097,10,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,6656,66,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,9984,54,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,5259,95,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Canapé,Ouest,6901,65,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,5917,52,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,3530,41,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,8045,25,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,6772,98,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,3964,98,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,1963,25,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,8340,60,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,8179,32,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,9734,78,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,6777,93,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,6947,63,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Nord,3719,93,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,5349,2,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,6179,23,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,7610,31,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,8154,5,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,7488,2,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,7525,11,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,1689,31,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,6175,79,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,9648,87,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,6448,28,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,7406,80,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Sud,9591,97,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,2638,40,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,7928,52,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,4292,52,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,1419,38,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,4302,50,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,8870,62,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,1767,99,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,2549,71,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,7140,86,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,4716,55,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,5481,62,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Est,8898,21,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,3293,79,2022-01-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,7793,87,2022-02-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,8993,39,2022-03-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,7356,90,2022-04-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,9433,85,2022-05-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,3385,45,2022-06-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,1671,36,2022-07-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,9656,99,2022-08-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,5592,60,2022-09-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,5798,21,2022-10-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,3355,55,2022-11-01,5425.430989583333,5527.355902777777
2022-02-01,Mode,Peluche,Ouest,8961,68,2022-12-01,5425.430989583333,5527.355902777777
2022-02-01,Maison,Ordinateur,Nord,9737,52,2022-01-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,5719,82,2022-02-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,5839,99,2022-03-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,4493,42,2022-04-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,7164,42,2022-05-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,3672,64,2022-06-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,1016,9,2022-07-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,9616,1,2022-08-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,1571,48,2022-09-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,7172,97,2022-10-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,8177,58,2022-11-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Nord,9123,21,2022-12-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,8451,75,2022-01-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,1775,59,2022-02-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,7869,72,2022-03-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,8088,79,2022-04-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,9080,60,2022-05-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,4926,88,2022-06-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,8340,83,2022-07-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,8083,65,2022-08-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,7230,8,2022-09-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,5940,72,2022-10-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,4456,51,2022-11-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Sud,9599,99,2022-12-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Est,3711,17,2022-01-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Est,2668,20,2022-02-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Est,7420,58,2022-03-01,5425.430989583333,5454.20703125
2022-02-01,Maison,Ordinateur,Est,1365,11,2022-04-01,5425.430989583333,5454.20703125
